plate	column	row	Gene
34	5	19	ROBO4
34	5	20	KCTD9|LOC728291|LOC642513|LOC728291|LOC642513|LOC728291|LOC642513|LOC647013|LOC729404|LOC729404|LOC729404
34	6	0	NA
34	6	1	YPEL5|LOC100132562
34	6	2	C21orf29
34	6	3	FAM96B
34	6	4	SETD4
34	6	5	MRPS23
34	6	6	FAM3B
34	6	7	MRPS33
34	6	8	CLIC6
34	6	9	PTRH2
34	6	10	LOC54103
34	6	11	VPS24
34	6	12	POLE3
34	6	13	GINS2
34	6	14	HIST1H2BK
34	6	15	BRP44L
34	6	16	MRPL39
34	6	17	FKBP7
34	6	18	C21orf91
34	6	19	ZFR
34	6	20	NANS
34	7	0	NA
34	7	1	NDUFB11
34	7	2	BNC2
34	7	3	FLJ10404
34	7	4	MED18|LOC100133916
34	7	5	DDIT4
34	7	6	DCHS2
34	7	7	RC3H2
34	7	8	KLHL24
34	7	9	TOMM7|LOC100129608
34	7	10	FAM29A
34	7	11	CRCT1
34	7	12	TRIT1
34	7	13	RNF186
34	7	14	ZNF586
34	7	15	SDK2|LOC100134174
34	7	16	DYM
34	7	17	NECAB2
34	7	18	SAMD9
34	7	19	MAGEL2
34	7	20	ZNF562
34	8	0	NA
34	8	1	ASB1
34	8	2	ERRFI1
34	8	3	ASB4
34	8	4	KCNK10
34	8	5	NUB1
34	8	6	SNTG1
34	8	7	C1orf41
34	8	8	SNTG2
34	8	9	TMEM66
34	8	10	GNG2
34	8	11	TPPP3
34	8	12	DPM3
34	8	13	MPP6
34	8	14	UNC93A
34	8	15	LSM7
34	8	16	HAO1
34	8	17	LSM8
34	8	18	SLC38A2
34	8	19	CPSF3
34	8	20	NLGN3
34	9	0	NA
34	9	1	GNL3L
34	9	2	KLHL28
34	9	3	DDX49
34	9	4	QPCTL
34	9	5	SGTB
34	9	6	GATAD2A
34	9	7	SPATA6
34	9	8	ZCCHC10
34	9	9	EPB41L4B
34	9	10	ERCC6L
34	9	11	UGT1A10|UGT1A8|UGT1A7|UGT1A9
34	9	12	C1orf26
34	9	13	UGT1A7|UGT1A8|UGT1A9|UGT1A10
34	9	14	GIN1
34	9	15	UGT1A5
34	9	16	FAM55D
34	9	17	NA
34	9	18	BCAS3
34	9	19	GNB1L
34	9	20	ASPN
34	10	0	NA
34	10	1	TRAPPC2L
34	10	2	SIAE
34	10	3	HECA
34	10	4	DNAJC10
34	10	5	VPS29
34	10	6	YIPF1
34	10	7	PADI3
34	10	8	NOLA1
34	10	9	EMCN
34	10	10	SH3TC1
34	10	11	SELT|LOC100133398|LOC645969
34	10	12	SEMA5B
34	10	13	CAB39
34	10	14	GFOD1|LOC100128648
34	10	15	FBXO40
34	10	16	RBM27
34	10	17	DNAJB11
34	10	18	SASH3
34	10	19	POLR3K
34	10	20	KCTD5
34	11	0	NA
34	11	1	C9orf11
34	11	2	NUP62CL
34	11	3	L1TD1
34	11	4	BEST2
34	11	5	NDFIP2
34	11	6	GDAP2
34	11	7	DDX56
34	11	8	BSPRY
34	11	9	INOC1
34	11	10	C10orf26
34	11	11	FBXL19
34	11	12	LRRC49|LOC654258
34	11	13	FLJ20674
34	11	14	BIVM
34	11	15	ARL15
34	11	16	FLJ20160
34	11	17	PAF1
34	11	18	SYTL2
34	11	19	HES2
34	11	20	RBM35A
34	12	0	NA
34	12	1	WBP11|WBP11P1|LOC727874
34	12	2	RIN2
34	12	3	UPB1
34	12	4	ATAD2B
34	12	5	SEPX1
34	12	6	FBXO42
34	12	7	HIGD1B
34	12	8	MOV10L1
34	12	9	C9orf127
34	12	10	PRR13
34	12	11	C9orf78
34	12	12	MRPS21
34	12	13	SYT17
34	12	14	FBXW5
34	12	15	RAB8B
34	12	16	KIAA1128
34	12	17	SKIP
34	12	18	FAM134B
34	12	19	GNG13
34	12	20	XRN1
34	13	0	NA
34	13	1	KIAA1383
34	13	2	SIDT1
34	13	3	FAM63B
34	13	4	DEF8|LOC401875
34	13	5	TBC1D13
34	13	6	ANKRD49
34	13	7	WDR74
34	13	8	WDR55
34	13	9	TMEM106B
34	13	10	FAM83E
34	13	11	RSBN1
34	13	12	FAM46C
34	13	13	LRRN3
34	13	14	GON4L
34	13	15	CRLS1
34	13	16	GDPD2
34	13	17	GTPBP2
34	13	18	PGPEP1
34	13	19	C1orf181
34	13	20	TMEM103
34	14	0	NA
34	14	1	TM7SF3
34	14	2	ETAA1
34	14	3	RSF1
34	14	4	SPIN2A|SPIN2B
34	14	5	MYOZ2
34	14	6	ANKIB1
34	14	7	JMJD1B
34	14	8	FLJ20323
34	14	9	COQ3
34	14	10	ZFAND6
34	14	11	GALNT7
34	14	12	ARMCX6|LOC653354
34	14	13	CECR1
34	14	14	SMCR7L
34	14	15	CPXCR1
34	14	16	TOLLIP
34	14	17	BTBD1
34	14	18	CSGlcA-T
34	14	19	IL17D
34	14	20	CCDC76
34	15	0	NA
34	15	1	MANSC1
34	15	2	MS4A12
34	15	3	ATPBD1B
34	15	4	CC2D1A
34	15	5	MARCH5
34	15	6	C9orf167
34	15	7	SLC6A20
34	15	8	GPATCH4
34	15	9	BTN2A3
34	15	10	FLJ20254
34	15	11	ZNF644
34	15	12	TMEM104
34	15	13	LOC100131748
34	15	14	EPS8L1
34	15	15	NA
34	15	16	QRICH1
34	15	17	STAG3L1|LOC100132740|LOC100134711|STAG3L3|STAG3L2
34	15	18	PIGG
34	15	19	PUS7
34	15	20	PALMD
35	0	0	NA
35	0	1	FNBP1L
35	0	2	HCFC1R1
35	0	3	CNTLN
35	0	4	C1orf123
35	0	5	C4orf30
35	0	6	ACSM5
35	0	7	ZCCHC2
35	0	8	ZNF770|LOC100128601
35	0	9	DPP8
35	0	10	C1orf159
35	0	11	BCOR
35	0	12	ZSCAN2
35	0	13	TEX10
35	0	14	C20orf11
35	0	15	ANKHD1-EIF4EBP3|ANKHD1
35	0	16	OXSM
35	0	17	CCDC49
35	0	18	MOSC2
35	0	19	RETSAT
35	0	20	TESC
35	1	0	NA
35	1	1	ATG2B
35	1	2	LGI2
35	1	3	NA
35	1	4	GOLPH3L
35	1	5	GPATCH2
35	1	6	ZNF532
35	1	7	SLFN12
35	1	8	SBNO1
35	1	9	TMEM16A
35	1	10	ARL8B|LOC100131223
35	1	11	BSDC1
35	1	12	DCUN1D2
35	1	13	MAGOHB
35	1	14	SETD5
35	1	15	PLEKHJ1
35	1	16	ATAD3A|ATAD3B
35	1	17	WDR60
35	1	18	DPPA4
35	1	19	XKR8
35	1	20	RCBTB1
35	2	0	NA
35	2	1	TBC1D8B
35	2	2	TUG1
35	2	3	PRG-3
35	2	4	TTC22
35	2	5	UHRF1BP1
35	2	6	TMCO3
35	2	7	NSUN2
35	2	8	PAK1IP1
35	2	9	ALKBH5
35	2	10	C11orf59
35	2	11	FLJ20309
35	2	12	RMND1
35	2	13	NCAPG2
35	2	14	FLJ20628
35	2	15	MTMR10
35	2	16	FAM118A
35	2	17	RNF43
35	2	18	C19orf24
35	2	19	PQLC2
35	2	20	C12orf48
35	3	0	NA
35	3	1	ARHGAP17
35	3	2	LEPREL1
35	3	3	TMEM39B
35	3	4	FANCI
35	3	5	SLC6A15
35	3	6	C11orf57
35	3	7	CRTAC1
35	3	8	TMLHE|LOC648605
35	3	9	PRPF38B
35	3	10	EXDL2
35	3	11	FANCL
35	3	12	KLHDC8A
35	3	13	C6orf166
35	3	14	LRRC20
35	3	15	CEP192
35	3	16	TRIM62
35	3	17	HEATR1
35	3	18	RAVER2
35	3	19	TRIM68
35	3	20	NAT10
35	4	0	NA
35	4	1	CASZ1
35	4	2	PIH1D1
35	4	3	ELOVL2
35	4	4	PPP2R3C
35	4	5	LAX1
35	4	6	CCDC109B
35	4	7	CDKAL1
35	4	8	STX17
35	4	9	MKS1
35	4	10	PRPF39
35	4	11	CYP2W1
35	4	12	MARCH1
35	4	13	CCDC99
35	4	14	C14orf119
35	4	15	SEMA4C
35	4	16	C17orf73|C17orf73
35	4	17	KIAA1797
35	4	18	FLJ20699
35	4	19	YTHDF1
35	4	20	PID1
35	5	0	NA
35	5	1	TMEM16K
35	5	2	LRRC1
35	5	3	ARMC4
35	5	4	PNMAL1
35	5	5	RBM28
35	5	6	USP40
35	5	7	LARP2
35	5	8	CCDC87
35	5	9	SRBD1
35	5	10	MOBKL1B
35	5	11	WDR79
35	5	12	SMU1
35	5	13	FIGN
35	5	14	UBA6
35	5	15	FAM90A1|FAM90A12|FAM90A14|FAM90A13|FAM90A7|FAM90A17|FAM90A20|FAM90A18|FAM90A19|FAM90A15|FAM90A16|FAM90A9|FAM90A20|LOC647380|FAM90A10|FAM90A8|FAM90A5|FAM90A3
35	5	16	C14orf115
35	5	17	ANKZF1
35	5	18	SLC38A7
35	5	19	ELP3
35	5	20	OGFOD1
35	6	0	NA
35	6	1	C14orf101
35	6	2	BANK1
35	6	3	CMTM6
35	6	4	FAM70A
35	6	5	HEATR2
35	6	6	HEATR3
35	6	7	DUS2L
35	6	8	C17orf80
35	6	9	RASIP1
35	6	10	FBXO34
35	6	11	LIME1
35	6	12	USP47
35	6	13	ZNF434
35	6	14	SLC35A5
35	6	15	CHCHD3|LOC646572|LOC646572|LOC646572
35	6	16	NOL8
35	6	17	TMEM161A
35	6	18	CCDC40
35	6	19	C14orf94
35	6	20	PTCD3
35	7	0	NA
35	7	1	CEP27
35	7	2	KIRREL
35	7	3	CDCA8
35	7	4	SLC47A1
35	7	5	LRRC8D
35	7	6	CCDC25
35	7	7	THAP1
35	7	8	NEIL3
35	7	9	ZDHHC4
35	7	10	TMEM206
35	7	11	RBM23
35	7	12	PCMTD2
35	7	13	C14orf130
35	7	14	ASXL2
35	7	15	PAPD1
35	7	16	TYW1|TYW1B|TYW1B|LOC650433
35	7	17	FLJ10490
35	7	18	TMEM39A
35	7	19	TMEM38B
35	7	20	WDR41
35	8	0	NA
35	8	1	RG9MTD1
35	8	2	TRMT12
35	8	3	FLJ20433
35	8	4	EPN3
35	8	5	RHBDL2
35	8	6	PLEKHB2
35	8	7	C12orf41
35	8	8	VPS37C
35	8	9	SOHLH2
35	8	10	C14orf102
35	8	11	SARS2
35	8	12	LOC642393|MRPL20|LOC148413
35	8	13	COMMD4|LOC440292|LOC646670|LOC440292|LOC646670|LOC440287
35	8	14	ATG16L1
35	8	15	OCIAD1
35	8	16	ZWILCH
35	8	17	RNF125
35	8	18	SUSD4
35	8	19	C9orf6
35	8	20	WIPI1
35	9	0	NA
35	9	1	LOC100133719|DALRD3
35	9	2	ADI1
35	9	3	SDAD1
35	9	4	C20orf20
35	9	5	LOC100129405|MSTO1|LOC100133805|GON4L
35	9	6	THNSL2
35	9	7	DARS2
35	9	8	CASC1
35	9	9	RFWD3
35	9	10	TMEM143
35	9	11	ARHGEF10L
35	9	12	C7orf43
35	9	13	TMEM33
35	9	14	C21orf77|C21orf77
35	9	15	PNPO
35	9	16	TMEM19
35	9	17	SHQ1|LOC644451|LOC644451|LOC644451
35	9	18	ECHDC2
35	9	19	CEP55
35	9	20	PSPC1
35	10	0	NA
35	10	1	C21orf55
35	10	2	ZCWPW1
35	10	3	SLC41A3
35	10	4	C9orf68
35	10	5	LPCAT2
35	10	6	ENOX1
35	10	7	MRPL16
35	10	8	C7orf42
35	10	9	C11orf79
35	10	10	DET1
35	10	11	COMMD8
35	10	12	C9orf40
35	10	13	TRSPAP1
35	10	14	OXR1
35	10	15	C1orf27
35	10	16	UACA
35	10	17	FAM120C
35	10	18	FEZF2
35	10	19	C1orf109
35	10	20	TAPBPL
35	11	0	NA
35	11	1	CENPQ
35	11	2	NUDT15
35	11	3	MSL2L1
35	11	4	IMP3
35	11	5	MRPS18A
35	11	6	TMEM100
35	11	7	PRMT6
35	11	8	PHF10|C6orf120
35	11	9	TBCCD1
35	11	10	VPS53
35	11	11	C14orf104
35	11	12	PGM2
35	11	13	MRPS10
35	11	14	QRSL1
35	11	15	INTS10
35	11	16	ZNF654
35	11	17	KLHL11
35	11	18	CWF19L1
35	11	19	SEC61A2
35	11	20	TMEM140
35	12	0	NA
35	12	1	PARP16
35	12	2	ARGLU1
35	12	3	TXNL4B
35	12	4	KIF26B
35	12	5	TMEM160
35	12	6	SOBP
35	12	7	ODAM
35	12	8	CXorf57
35	12	9	GEMIN8|LOC492303
35	12	10	C10orf118
35	12	11	TIPIN
35	12	12	SLC38A4
35	12	13	C1orf56
35	12	14	MED9
35	12	15	PIGX
35	12	16	TMEM51
35	12	17	CXorf48|LOC650024
35	12	18	C8orf32
35	12	19	TMEM70
35	12	20	GPATCH1
35	13	0	NA
35	13	1	FAM82C
35	13	2	LRRC36
35	13	3	RNMTL1
35	13	4	RBM41
35	13	5	LINS1
35	13	6	C4orf19
35	13	7	C17orf71
35	13	8	TMEM40
35	13	9	C1orf164
35	13	10	RHOT1
35	13	11	RIF1
35	13	12	SAPS3
35	13	13	C20orf12
35	13	14	KLHL26
35	13	15	SLC25A36
35	13	16	TBC1D19
35	13	17	VPS13D
35	13	18	CCDC91
35	13	19	RIC8B
35	13	20	RNF121
35	14	0	NA
35	14	1	C4orf27
35	14	2	SAMD4B
35	14	3	TTC12
35	14	4	FLJ10213
35	14	5	TMEM132A
35	14	6	FLJ10232
35	14	7	CPSF3L
35	14	8	WDR70
35	14	9	C20orf27
35	14	10	C19orf60
35	14	11	SLC25A38
35	14	12	LRRC37A4|LOC644397|LRRC37A3|LRRC37A2|LOC100133503|LRRC37A
35	14	13	C2orf18
35	14	14	RPP25
35	14	15	HRASLS2
35	14	16	ATP5SL
35	14	17	C2orf42
35	14	18	ZNF280D
35	14	19	C9orf95
35	14	20	VPS13C
35	15	0	NA
35	15	1	NUDT11|NUDT10
35	15	2	BXDC2
35	15	3	NADSYN1
35	15	4	GIMAP4
35	15	5	DNAJC17|LOC645314|LOC645314
35	15	6	SPTLC3
35	15	7	PBRM1
35	15	8	DDX19A|DDX19B
35	15	9	C1orf78|LOC100133999|C1orf113
35	15	10	ZNF444
35	15	11	C14orf105
35	15	12	FLJ11151
35	15	13	C12orf35
35	15	14	TMEM144
35	15	15	APPL2
35	15	16	SLC29A3
35	15	17	FAM86C
35	15	18	RSAD1
35	15	19	MAP1S
35	15	20	C20orf29
36	0	0	NA
36	0	1	FLJ11184
36	0	2	KIF27|LOC389765
36	0	3	C14orf106
36	0	4	MED29
36	0	5	C5orf22
36	0	6	VEZT
36	0	7	LARP6
36	0	8	GOLGA2L1
36	0	9	C4orf20
36	0	10	OTUD5
36	0	11	AGPAT5
36	0	12	ZCCHC8
36	0	13	LIN7C
36	0	14	RNPC3|LOC654340|LOC654340
36	0	15	C10orf59
36	0	16	ITLN1
36	0	17	MNS1
36	0	18	DDX60
36	0	19	CNO
36	0	20	CDKN2AIP|LOC100131811
36	1	0	NA
36	1	1	KBTBD4
36	1	2	TEX2
36	1	3	MLSTD1
36	1	4	C10orf110
36	1	5	ZNF334
36	1	6	ZC3H15
36	1	7	POLR3E
36	1	8	FAM45B|FAM45A
36	1	9	C10orf6
36	1	10	THEM2
36	1	11	TSR1
36	1	12	C20orf19
36	1	13	IQCC
36	1	14	TMEM165
36	1	15	CEP72
36	1	16	BEX1
36	1	17	ASF1B
36	1	18	DBNDD2|SYS1-DBNDD2|LOC100128997
36	1	19	C12orf11
36	1	20	ECHDC1
36	2	0	NA
36	2	1	PHCA
36	2	2	FAM46A
36	2	3	DRAM
36	2	4	LRRC16A
36	2	5	SYNJ2BP
36	2	6	ANKRD10
36	2	7	SLC39A9
36	2	8	ZNF280C
36	2	9	NIPSNAP3B
36	2	10	CCDC132
36	2	11	FBXL8|HSF4
36	2	12	FERMT1
36	2	13	FLJ11286
36	2	14	DDEFL1
36	2	15	NA
36	2	16	TASP1
36	2	17	WDR33
36	2	18	DOCK10
36	2	19	GIMAP5
36	2	20	STAP2
36	3	0	NA
36	3	1	C17orf63
36	3	2	TMEM126B
36	3	3	C1orf112
36	3	4	SLC22A11
36	3	5	HHAT
36	3	6	CBWD1|CBWD3|CBWD2|CBWD5|CBWD7|CBWD6|LOC728877|LOC653510
36	3	7	DNAJC11
36	3	8	GSDML
36	3	9	FLJ10769
36	3	10	WSB2
36	3	11	ENAH
36	3	12	ZNF167
36	3	13	C7orf44
36	3	14	GOLGA6B|LOC653641|GOLGA6|LOC653643|LOC441728|LOC441728
36	3	15	C14orf108
36	3	16	LENEP
36	3	17	NUP133
36	3	18	MYNN
36	3	19	FAM21B|FAM21A|FAM21C
36	3	20	DEFB103B|DEFB103A
36	4	0	NA
36	4	1	LSG1
36	4	2	TRMT1
36	4	3	STRBP
36	4	4	TTC27
36	4	5	SLC35C1
36	4	6	THUMPD1
36	4	7	PLCXD1|LOC100131769
36	4	8	POMGNT1
36	4	9	C4orf21
36	4	10	ZDHHC7
36	4	11	TCP11L1
36	4	12	AMBRA1
36	4	13	ABHD10
36	4	14	SMPD4|FLJ41352|FLJ41352
36	4	15	CHDH
36	4	16	ZNF407
36	4	17	VNN3
36	4	18	KIAA1333|LOC100130550
36	4	19	C17orf79
36	4	20	TBC1D22B
36	5	0	NA
36	5	1	CNDP2
36	5	2	MESP1|MESP2
36	5	3	CCAR1
36	5	4	UNC45A
36	5	5	TMEM34
36	5	6	ZNF302|ZNF181
36	5	7	OGDHL
36	5	8	THSD1
36	5	9	TMEM30A
36	5	10	ZNF313
36	5	11	INTS9
36	5	12	KIAA1166
36	5	13	UGCGL2
36	5	14	CMAS
36	5	15	RCOR3
36	5	16	LOC55908
36	5	17	DHX32
36	5	18	BIN3
36	5	19	TTC17
36	5	20	ERBB2IP
36	6	0	NA
36	6	1	LAPTM4B
36	6	2	ZNF673
36	6	3	SLC22A15
36	6	4	CHD7
36	6	5	TBC1D2
36	6	6	GOLSYN
36	6	7	TMEM63B
36	6	8	FLVCR2
36	6	9	HEMGN
36	6	10	BTBD2
36	6	11	IMPACT
36	6	12	OSGEP
36	6	13	TMEM176A
36	6	14	LYAR
36	6	15	TMCO6
36	6	16	PIGV
36	6	17	LRRC59
36	6	18	NOLA2
36	6	19	MCM10
36	6	20	FLJ20489
36	7	0	NA
36	7	1	ZNF701
36	7	2	LANCL2
36	7	3	EXOC1
36	7	4	NXT2
36	7	5	NGLY1
36	7	6	CTTNBP2NL
36	7	7	EXOC2
36	7	8	RCC2|LOC644092|LOC644092
36	7	9	PRR11
36	7	10	NKRF
36	7	11	TBC1D23
36	7	12	C1orf183
36	7	13	C6orf64
36	7	14	DMAP1
36	7	15	MBD5
36	7	16	MYO5C
36	7	17	C14orf131
36	7	18	ZMAT5
36	7	19	WDR52
36	7	20	LIN37
36	8	0	NA
36	8	1	NA
36	8	2	BCAS4
36	8	3	C17orf85
36	8	4	TMEM127
36	8	5	ZNF331
36	8	6	INTS8
36	8	7	KIAA1704
36	8	8	ZNF692
36	8	9	C4orf16
36	8	10	RNF126
36	8	11	FOXN3
36	8	12	ZNF416
36	8	13	CSGALNACT2
36	8	14	PRPF40A
36	8	15	C2orf56
36	8	16	DDX27
36	8	17	PARL|LOC100129707|LOC100131471
36	8	18	ZNF446
36	8	19	CHST12
36	8	20	URG4
36	9	0	NA
36	9	1	C6orf70
36	9	2	KLHL9
36	9	3	FLJ11171
36	9	4	AJAP1
36	9	5	MCTP2
36	9	6	NDUFA12
36	9	7	ZNF415
36	9	8	NSFL1C|LOC100129093
36	9	9	CXorf15
36	9	10	C20orf24
36	9	11	LMBRD1
36	9	12	RAG1AP1
36	9	13	DEPDC1B
36	9	14	KLHL7
36	9	15	CSGALNACT1
36	9	16	NXF5|NXF2B|NXF2|NXF2B
36	9	17	C1orf103
36	9	18	NXF3
36	9	19	FAM63A
36	9	20	NXF2B|NXF2|NXF2B|LOC650686
36	10	0	NA
36	10	1	NOLA3|LOC100133477
36	10	2	NPLOC4
36	10	3	SLC35E3
36	10	4	DENND4C
36	10	5	DDX43
36	10	6	C14orf118
36	10	7	SAGE1|LOC644717
36	10	8	MFN1
36	10	9	ELAC1
36	10	10	PEX26
36	10	11	TRIM36
36	10	12	SMEK1
36	10	13	DHTKD1
36	10	14	SLC30A6
36	10	15	FEM1A|LOC390834|LOC390834|LOC729524|LOC100133070|LOC441957|LOC729524|LOC441957
36	10	16	IWS1
36	10	17	TMEM55A
36	10	18	LIMS2
36	10	19	SVOP
36	10	20	RUFY2
36	11	0	NA
36	11	1	DDX28
36	11	2	C19orf10
36	11	3	PCID2
36	11	4	C19orf61
36	11	5	MBNL3
36	11	6	PDGFC
36	11	7	METTL2B|METTL2A
36	11	8	KLHL4
36	11	9	CACNA2D3
36	11	10	C1orf91
36	11	11	SCN3B
36	11	12	PCDHGC5
36	11	13	CENTA2
36	11	14	PCDHGC4
36	11	15	LRP2BP
36	11	16	PCDHGB7
36	11	17	ST6GALNAC1
36	11	18	PCDHGB6
36	11	19	SPATA7
36	11	20	PCDHGB5
36	12	0	NA
36	12	1	ELMOD1
36	12	2	KIAA1310
36	12	3	SLC30A10
36	12	4	C9orf86
36	12	5	MAML3
36	12	6	MREG
36	12	7	CDCA7L
36	12	8	TRMU
36	12	9	KCNQ1DN
36	12	10	YEATS2
36	12	11	RBM38
36	12	12	PACS1
36	12	13	ZNF823
36	12	14	FRMD4A
36	12	15	SOX6
36	12	16	LUC7L
36	12	17	KLK15
36	12	18	JMJD2D
36	12	19	ENOSF1
36	12	20	RBM22
36	13	0	NA
36	13	1	UTP6
36	13	2	PCDHGB3
36	13	3	TSNAXIP1
36	13	4	PCDHGB2
36	13	5	JMJD1A
36	13	6	PCDHGB1
36	13	7	RNF130
36	13	8	PCDHGA11
36	13	9	VPS11
36	13	10	PCDHGA10
36	13	11	IQWD1
36	13	12	PCDHGA9
36	13	13	SELS
36	13	14	PCDHGA7
36	13	15	TMEM111
36	13	16	PCDHGA6
36	13	17	CAND1
36	13	18	PCDHGA5
36	13	19	LOC730074|C6orf35
36	13	20	PCDHGA4
36	14	0	NA
36	14	1	ZNF821
36	14	2	VAC14|LOC647716
36	14	3	DNAH3
36	14	4	RADIL
36	14	5	GALNT10
36	14	6	IARS2
36	14	7	C2orf29
36	14	8	MAP7D1
36	14	9	FOXRED1
36	14	10	FLJ10357
36	14	11	CDV3
36	14	12	CCDC94
36	14	13	STAB2
36	14	14	POLR3B
36	14	15	CCDC88A
36	14	16	IPO9
36	14	17	C22orf26
36	14	18	TMEM48
36	14	19	GJD2
36	14	20	NECAP2
36	15	0	NA
36	15	1	EAPP
36	15	2	PCDHGA3
36	15	3	WWC3
36	15	4	PCDHGA2
36	15	5	ARHGAP15
36	15	6	PCDHGA1
36	15	7	C3orf10
36	15	8	PCDHB13
36	15	9	ITFG2
36	15	10	PCDHB9
36	15	11	CISD1
36	15	12	PCDHB8|PCDHB13
36	15	13	C9orf46
36	15	14	PCDHB7
36	15	15	ALG13|CXorf45
36	15	16	KBTBD7
36	15	17	USE1
36	15	18	NBPF1
36	15	19	PSENEN
36	15	20	VPS35
37	0	0	NA
37	0	1	TEX15
37	0	2	ANKS1B
37	0	3	TEX13B
37	0	4	PNO1
37	0	5	TEX13A
37	0	6	PAPOLB
37	0	7	TEX12
37	0	8	SH3GLB2
37	0	9	TEX11
37	0	10	C15orf39
37	0	11	NDNL2
37	0	12	THAP10
37	0	13	RNF17
37	0	14	SPIRE1
37	0	15	TDRD1
37	0	16	STARD7
37	0	17	MLZE
37	0	18	C21orf7
37	0	19	DNAH7
37	0	20	C11orf60
37	1	0	NA
37	1	1	PCNP|LOC729298|LOC729298|LOC729298|LOC100128989
37	1	2	MRS2|LOC729633|LOC729633|LOC729633
37	1	3	TRIM49|LOC653111|LOC283116|LOC283116|TRIM53|LOC642425|LOC642425
37	1	4	TMEM27
37	1	5	C1orf128
37	1	6	CYP20A1
37	1	7	PARP11
37	1	8	NMRAL1
37	1	9	TMEM16B
37	1	10	LRTM1
37	1	11	C12orf4
37	1	12	AS3MT
37	1	13	C12orf5
37	1	14	RHBDD2
37	1	15	LOC100134303|PNPLA2
37	1	16	C3orf14
37	1	17	NAT14
37	1	18	WDR18
37	1	19	PGLYRP4
37	1	20	SLC24A3
37	2	0	NA
37	2	1	MOSPD1
37	2	2	C1GALT1
37	2	3	FAM54B
37	2	4	EXOSC5
37	2	5	LMOD3
37	2	6	MEIS3|LOC401875
37	2	7	KIAA1370
37	2	8	DKFZp547H025
37	2	9	SUSD2
37	2	10	DHX33
37	2	11	ZNF253
37	2	12	SEMA3G
37	2	13	BTNL2
37	2	14	LXN
37	2	15	C21orf62
37	2	16	NCLN
37	2	17	MRAP
37	2	18	GPR108
37	2	19	RNF20
37	2	20	SPPL2B
37	3	0	NA
37	3	1	ZNF695
37	3	2	NDRG3
37	3	3	INTS12
37	3	4	PLEKHG5
37	3	5	SPINLW1
37	3	6	ODZ2
37	3	7	NUP107
37	3	8	GALNTL1|LOC100134404
37	3	9	CD248
37	3	10	DSCAML1
37	3	11	PLXDC1
37	3	12	REXO1
37	3	13	CD177
37	3	14	KIAA1143
37	3	15	RHBG
37	3	16	TMCC3
37	3	17	LYRM4
37	3	18	ISY1
37	3	19	MRPL47
37	3	20	AMIGO1
37	4	0	NA
37	4	1	TXNDC13
37	4	2	FEM1C
37	4	3	SERTAD4
37	4	4	DUS3L
37	4	5	MEPCE
37	4	6	CA10
37	4	7	C8orf44
37	4	8	C11orf75
37	4	9	KIAA1434
37	4	10	C14orf162
37	4	11	LRRC8A
37	4	12	TMEPAI
37	4	13	CPXM1
37	4	14	C3orf37
37	4	15	CCBL2|RBMX|LOC100129585|LOC143543|LOC100132580
37	4	16	ENY2
37	4	17	IRGC
37	4	18	OLFML3
37	4	19	WDR45L
37	4	20	MRPS22
37	5	0	NA
37	5	1	CHMP1B
37	5	2	FAM40B
37	5	3	MAN1C1
37	5	4	TBC1D24
37	5	5	DAZ2|DAZ4|DAZ1|DAZ3|DAZ4
37	5	6	SFRS15
37	5	7	C20orf3
37	5	8	HHATL
37	5	9	RGL3
37	5	10	SLC12A5
37	5	11	RNPEPL1
37	5	12	PNMAL2
37	5	13	RTN4
37	5	14	LRRC47
37	5	15	TMEM159
37	5	16	ERMN
37	5	17	KIAA1219
37	5	18	CNOT6
37	5	19	LYRM1
37	5	20	ZNF512B
37	6	0	NA
37	6	1	BEX4
37	6	2	C11orf30
37	6	3	GKN1
37	6	4	C2orf33|LOC392452|LOC644762|LOC392452|LOC644762
37	6	5	SLC7A10
37	6	6	C14orf124|KIAA0323
37	6	7	METTL3|TOX4
37	6	8	XAB2
37	6	9	PRMT8
37	6	10	C5orf15|LOC646970|LOC646970
37	6	11	CABP5
37	6	12	PRTFDC1
37	6	13	EIF4ENIF1
37	6	14	NT5M
37	6	15	DNAJC12
37	6	16	MEPE
37	6	17	CHST7
37	6	18	LHX9
37	6	19	CYP26B1
37	6	20	OTUD7B
37	7	0	NA
37	7	1	C6orf162
37	7	2	ZNF490
37	7	3	LYZL6
37	7	4	PLEKHH1
37	7	5	SLURP1
37	7	6	GRAMD1B
37	7	7	SLC44A2
37	7	8	SHROOM4
37	7	9	TMEM63C
37	7	10	PRR12
37	7	11	JPH2
37	7	12	PLEKHG1
37	7	13	TRIM54
37	7	14	KIAA1210
37	7	15	PELI2
37	7	16	KIAA1211
37	7	17	PELI1
37	7	18	RNF150
37	7	19	ASPHD2
37	7	20	NA
37	8	0	NA
37	8	1	ERO1LB
37	8	2	C9orf102
37	8	3	SERF1B|SERF1A|SERF1A|SERF1B
37	8	4	SHD
37	8	5	ASAH2|ASAH2C
37	8	6	RGMA
37	8	7	EIF5A2
37	8	8	WDR93
37	8	9	TMPRSS4
37	8	10	PARP6
37	8	11	CLDND1
37	8	12	C14orf132|LOC100132684
37	8	13	NA
37	8	14	RPL23AP13
37	8	15	NPDC1
37	8	16	ATXN7L3
37	8	17	POLE4
37	8	18	CEACAM19
37	8	19	KCNK12
